id,name,album,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,duration,key,mode,tempo,time_sig
7okIhuNOlB6VKJG6FMS3y5,"Jinetes del Rock","La Grieta",0.001580,0.603000,0.359000,0.000444,0.158000,-11.157000,0.029400,0.183000,355933,0,1,122.026001,4
00YlPB7Fajoa5VY0G1LLLg,"Destrucción","Luchando por el Metal",0.000007,0.383000,0.841000,0.011400,0.292000,-12.660000,0.074700,0.500000,98293,2,1,150.667999,4
04VCaU7oNyZX4sMTHlZo8p,"Flores muertas","Intermundia",0.000028,0.537000,0.971000,0.434000,0.116000,-5.552000,0.149000,0.224000,302800,1,0,130.026001,4
07YjGaHcl789vCq6z5bVC3,"The One","Firesoul",0.000035,0.532000,0.892000,0.001920,0.644000,-3.758000,0.034300,0.548000,316333,5,0,119.994003,4
0BBSNOjRvm0C28uEGaalcK,"Mente De Martillo","Horizonte Rojo Sangre",0.000099,0.517000,0.974000,0.544000,0.112000,-2.956000,0.052500,0.532000,267677,0,1,124.033997,4
0DC42HgoNzRgfFjYz03na6,"Señales","Desconexión",0.001630,0.452000,0.906000,0.000006,0.222000,-4.959000,0.064700,0.580000,219738,11,1,94.930000,4
0MQCd4BYbhnhfCGQj1A1VH,"El Comandante Fiel","Acero",0.000213,0.226000,0.877000,0.005330,0.175000,-3.143000,0.040900,0.422000,289253,1,1,157.850006,4
0NqE0EsfUSjHwWUSk6d4g6,"Asesino a Sueldo","Patan",0.001720,0.502000,0.984000,0.465000,0.650000,-2.715000,0.081500,0.337000,278320,2,1,137.097000,4
0RaLlFIry5hE8m1Qg3Pgn6,"Lagrimas de Sangre","Alma de Fuego",0.000028,0.588000,0.804000,0.000010,0.190000,-3.304000,0.038100,0.546000,266267,10,1,132.014999,4
0Z8t00mD4sL2VZzSqctJT2,"Reinará el Caos - En Vivo","Reinará el Thrash (En Vivo)",0.000107,0.180000,0.984000,0.006110,0.477000,-6.464000,0.153000,0.046700,480648,0,0,91.999001,4
0q8qu4vCsbepHt7OxS5CJy,"Viaje de Libertad","De Pie",0.000084,0.131000,0.905000,0.773000,0.156000,-3.057000,0.048100,0.533000,142373,1,0,88.962997,4
0tSGXEzOJ7wCykquuUVLbM,"Viviendo a Pedazos","Poder",0.000047,0.255000,0.745000,0.148000,0.251000,-4.022000,0.034700,0.247000,391667,2,1,130.492004,4
18E9OJV7fn3EZJ88Jm3mFQ,"Ideando la Fuga","No Se Rindan",0.015300,0.339000,0.746000,0.001170,0.104000,-11.104000,0.159000,0.408000,204773,4,1,144.979004,4
1AAn0NzVXXy7sjO2HOOfDC,"Patagonia y Libertad","Sentir Metalero",0.033900,0.283000,0.881000,0.000005,0.437000,-4.844000,0.055800,0.160000,297093,9,0,146.317993,4
1EJUsM25fdxI43Pw9SsUS1,"Lo Que Vos Buscás","30 Años",0.156000,0.336000,0.982000,0.000077,0.757000,-4.838000,0.188000,0.262000,242613,7,1,134.054001,4
1MeT5gvwdvy2np5R0S5dK8,"El Pucará","De Pie",0.000011,0.288000,0.939000,0.884000,0.082100,-1.944000,0.055300,0.384000,146333,5,1,107.227997,4
1SWcPPnMAW2FCcNS7KCetH,"Juicio Final (En Vivo)","Vivo 2012",0.000431,0.241000,0.987000,0.000711,0.743000,-4.241000,0.158000,0.048600,296867,8,0,136.074005,4
1VvdnBH2kOMo8IaG13Uey8,"Realidad Virtual (En Vivo)","Vivo 2012",0.001900,0.216000,0.875000,0.000098,0.409000,-4.477000,0.058600,0.243000,364987,3,0,134.835999,4
1WrlWoHScjrsrzL9EsWRa0,"Quien Se Ha Tomado Todo el Vino","Viaje al Centro de la Verga",0.181000,0.434000,0.730000,0.000000,0.232000,-5.952000,0.441000,0.365000,473455,8,1,160.033005,4
1Y93AylOrN0sAoV2SyoyPL,"Sentencia","Carnivora",0.000063,0.500000,0.988000,0.001930,0.041000,-3.753000,0.098600,0.288000,248787,11,0,150.059006,4
1hDdV6xYaGgAURUTEAecnj,"Resistir","Resistir",0.000175,0.525000,0.949000,0.007310,0.058900,-3.288000,0.068600,0.374000,326600,2,0,128.029999,4
1vceYAVuScSsCQwvbkWT8j,"Ciega Ambicion","El Fin de los Inicuos",0.000112,0.280000,0.963000,0.000015,0.202000,-5.123000,0.098800,0.428000,216987,4,0,115.127998,4
20K3kFQQ7W5HFHU51jwZ2K,"Todavia Vivo","En Algun Lugar del Circulo",0.000144,0.570000,0.863000,0.000269,0.327000,-3.730000,0.031800,0.412000,236680,10,1,135.037994,4
21ToX7oUixuMudN023kvZn,"Durazno Limon","Bizarra Actitud de Seguir Con Vida",0.000217,0.529000,0.891000,0.244000,0.621000,-6.091000,0.033900,0.514000,139056,2,1,129.949997,4
25vaNBgMj02vobWotGCHbw,"Bar Latino el Ginebrazo","Venas de Acero",0.000730,0.356000,0.920000,0.005240,0.198000,-4.536000,0.055300,0.224000,364800,11,0,144.020996,4
2CJxCMxpnpV2jRXs9yV2il,"Voy a Enloquecer - Demo","1982 / 1987 (Compilado de Shows en Vivo de V8 en los Años 80)",0.039400,0.196000,0.933000,0.802000,0.308000,-7.540000,0.123000,0.446000,193747,9,0,145.242996,4
2CREVoam1SqXL8BdxKzQQh,"Putas, Noche, Calle y Rock'n Roll","Acero",0.000123,0.380000,0.976000,0.002380,0.118000,-3.151000,0.088600,0.378000,254707,1,1,163.067993,4
2Dxn9NWtL9epUTlLyV0RNl,"No Te Veo - Radio Latino Mix","Latino Fever Hits (Salsa Merengue Reggaeton Hits)",0.423000,0.661000,0.879000,0.000000,0.330000,-4.795000,0.061500,0.968000,307096,8,0,112.007004,4
2EUndRwIlniQno1Q01Fkyj,"Crisis","Horcas",0.002220,0.304000,0.610000,0.000236,0.252000,-7.085000,0.034800,0.186000,330006,1,1,91.526001,4
2PuXU5KdWV5pDW2qnbFAC9,"Una Luz","Nuevo Orden Mundial",0.010100,0.451000,0.322000,0.000408,0.083800,-8.211000,0.029300,0.227000,252787,2,1,114.041000,4
2SR2c8chDsOcc1pZ1U1DKf,"En las entrañas del apocalipsis","Desde las tinieblas",0.000100,0.254000,0.986000,0.135000,0.391000,-4.121000,0.131000,0.127000,281347,11,0,104.890999,4
2Tq7KXmgyqjN1I40zUosEY,"La Procesión","Horizonte Rojo Sangre",0.000121,0.484000,0.995000,0.121000,0.772000,-2.638000,0.068300,0.307000,266031,4,0,103.045998,4
2ekaj5MJCRnPh6z1hfdAxV,"Arruinándolo todo","Un lugar que nunca muere (Vol. 2)",0.000049,0.359000,0.929000,0.000005,0.335000,-4.768000,0.061200,0.341000,275905,7,1,117.764999,4
2gG9ML6l54lFIgDh71MFrJ,"Inside of Me","Somewhere in the Circle",0.000010,0.392000,0.954000,0.148000,0.421000,-3.826000,0.110000,0.288000,243960,0,1,185.085999,3
2h9Zv3UUSE4hrpGILYS1tZ,"Judas de Oficio","El Regreso Más Esperado",0.000100,0.238000,0.950000,0.004270,0.892000,-6.933000,0.080700,0.304000,277093,10,1,137.158997,4
2id0siPTyJYavaYA6XALV5,"Quien pudiera","Río Extraño",0.001840,0.502000,0.926000,0.000000,0.210000,-3.786000,0.037500,0.362000,183531,2,1,131.097000,4
2pXJVQCY7JnTLIPndpJ0yH,"La Gran Ramera","El Fin de los Inicuos",0.000019,0.295000,0.918000,0.000276,0.245000,-5.813000,0.104000,0.450000,193653,11,0,140.414993,4
2vWv3VqIlh391GlUQh3D6f,"Apodado hijo del diablo - Remastered","Holocausto mental (Remastered)",0.000518,0.309000,0.973000,0.569000,0.233000,-3.939000,0.131000,0.444000,182240,8,1,199.917999,4
2vz9JAMmCbZuiB3cy1urs7,"Ausencia","Paradigma",0.000100,0.394000,0.401000,0.001260,0.091000,-8.351000,0.029000,0.140000,322689,3,0,153.279007,3
2zOFO17bLWSuy1CHfkAEdY,"Los Kilmes","Sangresur",0.000188,0.276000,0.920000,0.000400,0.177000,-5.094000,0.095200,0.639000,243160,3,0,150.222000,4
32TgLqPIs0lbvJEeFdopkd,"Madre Coraje","Vieja Escuela",0.008740,0.474000,0.808000,0.000000,0.135000,-4.359000,0.029100,0.311000,205920,11,1,95.015999,4
32fYsJsgzvuuoJTq3XEMg7,"Alma de Fuego","Alma de Fuego",0.000012,0.482000,0.949000,0.000011,0.304000,-3.358000,0.085400,0.348000,232307,7,0,165.044006,4
33VLVlu8VNaH7GrKo0Ojvb,"Psicosis","Horcas",0.000211,0.339000,0.869000,0.064100,0.138000,-6.815000,0.049900,0.424000,308925,8,0,143.496994,4
34ujDVxJ3mLNsheIN8MWjI,"El Show de Nahuel","Identificado",0.000342,0.381000,0.938000,0.000004,0.117000,-4.345000,0.073400,0.613000,224865,7,1,145.070007,4
3Gs5T7ZBoOHID6ZlrQorDG,"El Hincha","Nuevos Guerreros 2 - 1999",0.000262,0.445000,0.922000,0.000000,0.254000,-5.248000,0.202000,0.324000,249845,4,0,78.053001,4
3Qelr3ivEk50d5zSvc9Y0I,"Mano dura","Horcas",0.000114,0.550000,0.795000,0.000619,0.281000,-5.418000,0.052400,0.601000,207074,10,0,107.614998,4
3RBGj7FCHFUy8Czbc3j1IY,"Somembody Put Somenthing in My Drink - Live","Homenaje a Joey Ramone (Live)",0.000010,0.289000,0.950000,0.000027,0.305000,-7.246000,0.053500,0.609000,217593,9,0,161.011002,4
3RlBu5zQBV3kAHPvL4D4gc,"En soledad","Desde las tinieblas",0.000113,0.203000,0.996000,0.226000,0.108000,-4.312000,0.131000,0.040000,310707,2,1,100.300003,4
3T1AjXHd1ObxNuX1TR5GcF,"Cenizas del Dolor","Cenizas del Dolor",0.078400,0.432000,0.923000,0.000000,0.488000,-4.790000,0.068800,0.522000,256399,6,0,139.850006,4
3kkwcnsn2BEIIxLGCLfTRM,"Triste Ansiedad","Vive Siempre",0.001000,0.395000,0.699000,0.165000,0.852000,-10.035000,0.035700,0.341000,219493,7,1,92.389999,4
3nbAVxo9kTPufw3I180L91,"Misa Negra","25 Años",0.000393,0.242000,0.992000,0.000551,0.588000,-3.261000,0.227000,0.084000,321907,9,1,109.391998,4
3ySlW5u24nc4hh21gv6VjT,"Hijo de Puta (En Vivo) - En Vivo","Live in Villa la Verga (En Vivo)",0.000064,0.446000,0.985000,0.850000,0.645000,-4.158000,0.176000,0.207000,195371,1,1,99.977997,4
3zgeuYQCFPXluR889NiNJP,"Venas de Acero","20 Años Pogo en el Andén",0.772000,0.433000,0.634000,0.001600,0.132000,-5.451000,0.033400,0.473000,410970,0,1,99.990997,4
4AAhZ4xEB3z3MPnrzElH2M,"Hiena de Metal","Luchando por el Metal",0.000705,0.331000,0.886000,0.000617,0.179000,-10.729000,0.111000,0.341000,149133,9,1,92.102997,4
4EuVym1TWMOA0L33jiyVfd,"Piso al Taco","Tempestades",0.000077,0.209000,0.932000,0.001590,0.130000,-4.405000,0.124000,0.394000,204133,4,0,175.028000,4
4IcoGAn30ocjN93dCOfopg,"Ángel","A.D.N",0.138000,0.541000,0.524000,0.000003,0.119000,-4.161000,0.029400,0.073600,273633,7,0,110.018997,4
4MFtqLpB9FsNOTMR2PHBT1,"Lejos de aqui","Eternos",0.000014,0.307000,0.976000,0.000656,0.141000,-6.319000,0.111000,0.300000,209213,4,1,148.167999,4
4QMUOLoHDd8upvaeOzm8Wp,"3772 - En Vivo","30 Años",0.002350,0.465000,0.977000,0.036400,0.440000,-4.999000,0.149000,0.280000,262533,11,1,113.140999,3
4cDeMbx6KPyjKdYyCRUYGY,"Hay un presagio","Río Extraño",0.000044,0.513000,0.931000,0.000004,0.049500,-4.194000,0.046200,0.353000,297958,2,1,119.971001,4
4eFP9nmpcVFr6CCKQRpDYh,"Alcoholemia - Bonus Track","Serpentor",0.000040,0.359000,0.780000,0.383000,0.116000,-4.905000,0.034200,0.447000,171493,2,1,152.423996,4
4ezvOoifxDu05I7vX0GMb0,"Parece Que Viene Bien - En Vivo","Riff N Roll (En Vivo)",0.008930,0.098300,0.960000,0.157000,0.957000,-7.193000,0.081300,0.039800,150439,7,1,192.302994,4
4rhH1ZCYQ4uBPyfDenVKED,"Me Creo Nelson Piquet","Bizarra Actitud de Seguir Con Vida",0.000084,0.406000,0.664000,0.006960,0.592000,-6.646000,0.038700,0.454000,160944,1,0,160.011002,4
4vpjfwUIPrT77fTeHGQEvU,"Basurero Nuclear","Resistir",0.000386,0.531000,0.989000,0.018500,0.274000,-2.420000,0.103000,0.715000,279827,2,0,105.025002,4
5ADL0fKi5RX3IOB55TdFA9,"Mundo Caos","Gritando Verdades",0.000037,0.526000,0.968000,0.006760,0.073800,-3.228000,0.059300,0.346000,248099,7,1,102.876999,4
5HvOWXV84hNU01ge2EnVhJ,"Muy Cansado Estoy","Luchando por el Metal",0.012200,0.328000,0.928000,0.000283,0.112000,-4.462000,0.181000,0.387000,203093,4,1,144.725006,4
5J0fo6hBv3PrlBjR8jvehj,"Where You Belong","Firesoul",0.000013,0.549000,0.951000,0.000115,0.127000,-3.169000,0.047600,0.413000,247920,8,1,120.071999,4
5Oq2qUwcjUlzAFgtn90n0Y,"Gil Trabajador","En Concierto Parte II",0.000005,0.313000,0.973000,0.919000,0.745000,-5.769000,0.234000,0.131000,188120,4,0,76.683998,3
5XbRS14ywVXIDqLvp73Ggm,"Vieja Escuela","Vieja Escuela",0.000667,0.275000,0.952000,0.000011,0.358000,-3.482000,0.133000,0.410000,222120,11,1,109.318001,3
5anyNw4CSOPabecCqwlUre,"Seremos Lo Que Fuimos","Alma de Fuego",0.000009,0.392000,0.960000,0.002700,0.345000,-3.425000,0.122000,0.087100,217173,1,0,199.947998,4
5gDkiGv4PITazdx0wNxTFd,"Muerto en la Calle","Oid Mortales el Grito Sangrado",0.000294,0.380000,0.933000,0.394000,0.064700,-10.753000,0.076100,0.255000,310507,1,1,111.605003,4
5k85mCgZzyWbwmmop8MDzh,"El Camino","Conquista",0.000047,0.571000,0.882000,0.378000,0.090800,-3.821000,0.042800,0.364000,266680,8,0,125.194000,4
5pYAnx8Nz9qyNd50ZVrc6B,"Infierno en el Shopping Center II","Carne Viva",0.000414,0.374000,0.852000,0.000000,0.064800,-5.819000,0.036400,0.405000,144093,5,1,102.953003,4
5s1fwv5EHv9UVLy2HxYWXu,"Por el Sudaca","Puesta En Marcha",0.000540,0.227000,0.899000,0.878000,0.075100,-6.132000,0.177000,0.397000,215067,9,1,170.929001,4
5uLXuMK7uXWeOZEZJUn30b,"Autodestrucción - Vivo","Autodestrucción: En Vivo Teatro Flores, 15/10/10",0.000322,0.336000,0.981000,0.000405,0.440000,-4.549000,0.119000,0.173000,329907,2,1,101.111000,4
5ylZXsj2gJDoa2mC8xkON5,"La Gauchada","Sentir Metalero",0.000118,0.313000,0.896000,0.001690,0.639000,-4.599000,0.073000,0.274000,248907,9,0,77.833000,4
64kiNTV789XA50ToS7h3g3,"El Secreto Más Perverso","Bajo la Cruz",0.003880,0.524000,0.845000,0.000000,0.095300,-5.450000,0.035200,0.324000,283064,8,0,110.029999,4
6AqgyD5T7NEq0iuCG3hZgF,"El Paisano","Bizarra Actitud de Seguir Con Vida",0.117000,0.700000,0.689000,0.000012,0.221000,-9.283000,0.034500,0.918000,173232,1,1,114.960999,4
6DUp0BssygFJYKQSMZLnpw,"Contra la Corriente","Resistir",0.000184,0.489000,0.956000,0.130000,0.084700,-2.198000,0.046200,0.603000,348440,2,0,135.981003,4
6MMvO1uWq2G9lRrl9A0kBb,"Asesino - Vivo","Autodestrucción: En Vivo Teatro Flores, 15/10/10",0.000259,0.235000,0.988000,0.000082,0.345000,-4.455000,0.150000,0.117000,289987,9,1,103.470001,4
6UaMNzd1Du7HkAJLohUZ9Q,"Víctimas del Vaciamiento","Vive Siempre",0.013200,0.273000,0.937000,0.005980,0.887000,-8.604000,0.054300,0.259000,202613,0,1,172.832001,4
6c2o61BsC4MkIedeCFvKcR,"Libre de Temor","Puesto en Marcha",0.000977,0.372000,0.912000,0.000071,0.628000,-4.587000,0.040700,0.376000,222680,2,1,92.980003,4
6wSUFOoMjYgcWDZXC0l35C,"Guerrero de Luz","Conquista",0.000349,0.577000,0.912000,0.027700,0.064700,-4.768000,0.038800,0.484000,313307,1,1,132.035995,4
76kj2qrTlbCgbehdwFIGvs,"No te dejes acorralar","Rock Directo",0.004550,0.432000,0.870000,0.001980,0.171000,-3.141000,0.039000,0.658000,186280,0,1,173.029007,4
7ABPkwOuQVZyJLn9CdbNhT,"La Pasto Verde","Lanza en Mano",0.003240,0.407000,0.980000,0.000000,0.329000,-3.221000,0.190000,0.282000,172480,9,0,161.093002,3
7AfaI2Nti9rqWVrEjoWLv2,"Corazón de Acero (En Vivo)","Vivo 2012",0.000048,0.218000,0.978000,0.051800,0.943000,-4.092000,0.167000,0.099800,387893,3,0,136.697006,4
7BOLIHiGPRLaBijE7iyF2U,"La Venganza","Vence",0.000234,0.377000,0.894000,0.002430,0.140000,-4.816000,0.050100,0.155000,303047,9,0,103.925003,4
7CGR2U2jfHdZKACICyftxM,"Siempre","Conquista",0.000017,0.609000,0.910000,0.342000,0.101000,-4.137000,0.035700,0.291000,326627,8,1,119.745003,4
7HH13fNuyV7MKyoIRDIkBa,"Bajezas","Un lugar que nunca muere (Vol. 1)",0.000005,0.297000,0.939000,0.068900,0.260000,-4.841000,0.048300,0.420000,220491,7,1,131.470001,4
7HYc17aFzq2hZk6prMv9xU,"Hombres de hierro","Un poco de respeto",0.049000,0.670000,0.801000,0.000388,0.123000,-7.937000,0.027500,0.674000,240173,4,1,132.056000,4
7IGeE8nV0wTWEWZVmlOS3g,"Va Benne","Identificado",0.000009,0.248000,0.981000,0.826000,0.290000,-3.355000,0.084100,0.598000,171012,6,0,147.296997,4
7JQWCzBq3vbE4WXLGcb3j5,"Nada que perder","Eternos",0.000024,0.532000,0.869000,0.070600,0.076300,-6.095000,0.045300,0.437000,192760,7,1,102.553001,4
7JR6EEciRpHy07U6kLsICQ,"Pablo Blues","Rock Directo",0.010100,0.575000,0.644000,0.000003,0.225000,-3.703000,0.025400,0.777000,264213,4,0,92.941002,4
7LvyRhY1sBKmev4OGnLkel,"Un gato en la ciudad","Un poco de respeto",0.000038,0.531000,0.683000,0.019800,0.271000,-5.905000,0.023900,0.177000,232292,9,0,96.079002,4
7dd2heRCtvHbtJrc0laDSY,"Viaje al Centro de la Verga (Industrial Metal)","Incogibles",0.002180,0.585000,0.776000,0.029000,0.084500,-7.689000,0.046400,0.315000,258168,0,1,99.947998,4
7iOIFuaxDA0w11J9FTmIfX,"Rompe las cadenas","Cultura brutal",0.000028,0.465000,0.988000,0.226000,0.268000,-3.861000,0.206000,0.097100,298027,10,0,81.023003,4
7us9SuyJ6NH7IWHxCqk48v,"Yo Aprendí de Él","El Tiempo Es Tan Pequeño",0.000204,0.538000,0.545000,0.371000,0.106000,-7.174000,0.025300,0.156000,290840,2,0,133.979004,4
7v9Gb3SbaOh2zYeqiWE2Jr,"Argentina","La maldicion continua",0.000062,0.153000,0.967000,0.033800,0.250000,-6.523000,0.138000,0.105000,322546,8,1,145.658997,4
00To98qH1b2RLDWQZIRVuh,"Más Allá del Caos","Más Allá del Caos",0.000047,0.387000,0.953000,0.000067,0.260000,-4.516000,0.089900,0.268000,253133,11,0,95.978996,4
03fDj81OVfFwZK1abeUDli,"A Ultranza","Venas De Acero",0.006770,0.406000,0.921000,0.000083,0.401000,-3.843000,0.047700,0.569000,279200,3,0,168.001007,4
05YJseALM8Y94fjfwVAxGU,"Cultura brutal","Cultura brutal",0.000681,0.504000,0.992000,0.023400,0.232000,-4.589000,0.263000,0.087300,270267,11,0,94.988998,4
0P4jKfAqHXeWcHgdIkw2WQ,"Ebola - Remastered","Holocausto mental (Remastered)",0.000019,0.452000,0.970000,0.016800,0.104000,-4.381000,0.117000,0.116000,260320,9,0,101.995003,4
0QO2Q6QYjmoCNWSMJPVDUS,"Deje No Mas Patron","Sentir Metalero",0.001980,0.279000,0.944000,0.000018,0.427000,-4.375000,0.142000,0.218000,219000,9,0,148.964005,4
0TTXKE5fj5E5NiHgt1XPJS,"Buscando una Ilusion (2014 Version) [Bonus Track]","Legado Secreto",0.000005,0.438000,0.983000,0.289000,0.279000,-2.602000,0.052100,0.509000,371240,5,0,150.960999,4
0jgHVbYi0qxSj7TZxcU303,"Forever young","Un poco de respeto",0.000031,0.582000,0.777000,0.000013,0.390000,-6.809000,0.034100,0.238000,247040,4,1,111.956001,4
0mHtImUmBKGbhC4NhjPqHp,"Robo un Auto - En Vivo","30 Años",0.003910,0.396000,0.999000,0.000132,0.972000,-4.441000,0.131000,0.044200,232347,9,1,141.117996,4
0nvrJs96fi3VtOpeCFSfn2,"Animal","Bajo la Cruz",0.000012,0.473000,0.930000,0.000000,0.188000,-4.454000,0.121000,0.203000,248870,11,1,131.085007,4
0tWFSSCCqWYOBWV68mGF7E,"Tierra Sucia","Serpentor",0.000031,0.352000,0.942000,0.380000,0.061000,-4.324000,0.068500,0.430000,257000,2,1,100.444000,4
1JUXKpVeOy1BcfcipgDnfb,"Berrinche y Cuenta Nueva","Hijo de Puta",0.001110,0.522000,0.952000,0.000000,0.600000,-4.065000,0.057900,0.614000,254693,9,1,155.063004,4
1MVej3w1KCqpPTEHIBr09n,"Perforando la Noche","Ruta 197",0.000232,0.216000,0.956000,0.000986,0.253000,-3.506000,0.082200,0.319000,274747,4,0,94.505997,4
1RX4zI7KbhjizQNKWXMMF4,"Más Que el Tiempo y la Distancia","Alma de Fuego",0.000046,0.566000,0.859000,0.000164,0.078700,-3.407000,0.031500,0.402000,232973,8,1,116.981003,4
1RbSTnivcR27yQXePWJtGh,"Reptil","Intermundia",0.000020,0.257000,0.904000,0.434000,0.126000,-5.527000,0.119000,0.295000,466120,4,1,93.018997,3
1Ur6LfnwCGm2Co0vVJJJlw,"Aprenderás","Rock Directo",0.121000,0.607000,0.712000,0.000013,0.247000,-5.601000,0.029100,0.312000,213613,4,1,126.064003,4
1VvxCZlzg8j6EJse05rFqm,"Rotopercutor","Viaje al Centro de la Verga",0.000761,0.396000,0.922000,0.000191,0.069800,-3.912000,0.118000,0.684000,230427,10,0,127.338997,3
1Zm2HamOAFZa1oPUOo8M7j,"Ley Siniestra - Vivo","Autodestrucción: En Vivo Teatro Flores, 15/10/10",0.000064,0.337000,0.972000,0.000029,0.076100,-4.816000,0.099500,0.321000,242467,2,1,98.487999,4
1fNNrmVeKxi7MAtColjgV2,"Familia","La maldicion continua",0.000004,0.145000,0.978000,0.399000,0.395000,-6.157000,0.124000,0.131000,234667,5,1,172.548996,4
1xr9dfIX0JXKNYbUNsV9sW,"Destruccion","No Se Rindan",0.006830,0.266000,0.818000,0.268000,0.295000,-10.074000,0.055600,0.332000,234133,5,1,76.563004,4
28Gn38HFTuM3rz57NQJsuZ,"Volver a Nacer","Bajo la Cruz",0.002620,0.412000,0.663000,0.000000,0.142000,-5.542000,0.034500,0.158000,305451,3,0,94.925003,4
29EwOIIN3zAcRzN2uUERQt,"Pampa del Infierno","Ruta 197",0.000242,0.416000,0.924000,0.000015,0.368000,-4.860000,0.052800,0.508000,357440,4,0,142.449005,4
29ppepXbQmtUpz8HoG2Hz3,"Por Mano Propia","Resistir",0.000016,0.477000,0.990000,0.106000,0.169000,-2.145000,0.154000,0.420000,261960,11,1,145.011002,4
2K1mkh2F3KNnWwn9Q3SGMc,"Exorcismo","Patan",0.002830,0.441000,0.954000,0.000009,0.468000,-2.142000,0.067200,0.490000,267707,8,0,126.674004,4
2YW7UgUWbGNV2FrsVwVtRH,"El Maestro del Desastre","Legiones",0.000733,0.609000,0.995000,0.006160,0.169000,-2.873000,0.130000,0.261000,331227,2,1,99.994003,4
2ezjBMqshRQAJrT7d2P5ha,"Los Ojos del Cuervo","30 Años",0.029200,0.262000,0.996000,0.000155,0.367000,-4.472000,0.166000,0.228000,256880,3,1,159.089005,4
2ihbaZ0G2lgKSBqCvyEvWb,"Que Dificil Es","Conquista",0.001780,0.339000,0.745000,0.001320,0.101000,-3.991000,0.032400,0.279000,279533,6,1,169.768005,4
2kwlyU5FWvp7g0R0Qb4k7Y,"Pucherazo y a la Bolsa","Viaje al Centro de la Verga",0.626000,0.620000,0.828000,0.019600,0.178000,-8.429000,0.350000,0.283000,143040,6,0,85.108002,4
2oRtY88QzTVHIzHBqVxWFx,"Desde el Norte Hasta Mi Sur","Lanza en Mano",0.000143,0.398000,0.967000,0.000003,0.093600,-3.649000,0.219000,0.265000,230840,2,1,160.029999,4
35qTXyoEzqIOZNXMSqoOdy,"Culo Sucio","Hijo de Puta",0.000135,0.543000,0.985000,0.000000,0.299000,-4.635000,0.109000,0.171000,246853,1,1,140.054993,4
3OKapE3nq7IYtTMEdYi79m,"Endeudando Nuestro Sol","30 Años",0.074000,0.355000,0.988000,0.000007,0.957000,-3.123000,0.159000,0.348000,244053,2,1,146.328995,4
3R2N3I8C6HDPPIH1P9zo81,"Clase Trabajadora","No Me Importa",0.000020,0.354000,0.902000,0.001300,0.195000,-4.161000,0.047800,0.584000,238280,2,0,131.852005,4
3RPXygZOtclUvqFBURKIJw,"La Distancia","Más Allá del Caos",0.225000,0.345000,0.375000,0.013900,0.268000,-8.825000,0.027800,0.203000,244440,2,0,82.655998,3
3VY5O7P3qcarzcijflN1SP,"Mentiroso","Eternos",0.000029,0.510000,0.927000,0.006890,0.524000,-6.267000,0.042700,0.472000,192200,6,0,140.024994,4
3XRbJWQFqLUT5EGOtY5FiH,"El Fin de los Tiempos","Historias y Leyendas",0.000367,0.392000,0.988000,0.103000,0.592000,-3.729000,0.082700,0.114000,190987,5,1,82.023003,4
3ZEA3FnbD3ozseKaO8X22E,"La Mano Maldita","No Se Rindan",0.000078,0.294000,0.813000,0.000017,0.035000,-10.991000,0.083800,0.418000,155200,9,1,88.545998,4
3i9DQvBhnMl1YfMYHPqHqW,"El Ritual del Pueblo","Viaje al Centro de la Verga",0.001170,0.544000,0.972000,0.000000,0.126000,-3.306000,0.113000,0.397000,228227,6,1,120.014999,4
3zNBwRUFXvNK8U4E7973tq,"En las Calles de Liniers - En Vivo","30 Años",0.072700,0.464000,0.997000,0.000014,0.988000,-3.089000,0.179000,0.097100,187800,1,0,131.445999,4
41diWDxtsAGz9a209rodMs,"El Maestro del Desastre","Legiones",0.000556,0.608000,0.995000,0.006520,0.161000,-2.869000,0.122000,0.277000,331240,7,1,99.914001,4
45BSrOUqdjNDxehprp1OJu,"Nadie Estará","Acero",0.001700,0.334000,0.711000,0.000092,0.087900,-3.397000,0.035000,0.122000,351840,1,0,123.835999,4
46BSY9hXgMuXHgbPjnVbaD,"Sintoma de la Infeccion","El Regreso Más Esperado",0.000142,0.234000,0.935000,0.000620,0.671000,-7.581000,0.112000,0.340000,229493,9,0,144.988007,4
46Nf7ruhRXQqRFa1bcuNee,"No Te Veo - Radio Latino Mix","Merengue Latino Hits",0.423000,0.661000,0.879000,0.000000,0.330000,-4.795000,0.061500,0.968000,307096,8,0,112.007004,4
46lilpkfKOSONKQQSgj2xk,"Barro Tal Vez","Fuego y Madera",0.458000,0.507000,0.452000,0.000002,0.449000,-7.121000,0.031900,0.567000,186703,1,0,127.300003,3
4IIxX7RW9nunvLx5bg6JCE,"No Te Aflijas","El Tiempo Es Tan Pequeño",0.000009,0.578000,0.782000,0.025000,0.097900,-3.368000,0.027400,0.173000,213333,9,1,118.908997,4
4QACY7anjR6uPxBdsaKDlX,"Mas Allá De La Razón","Dos Caras",0.001900,0.506000,0.790000,0.000000,0.068600,-3.644000,0.037300,0.576000,206811,6,1,146.059998,4
4T2kryjqmT3TRJhcni4OaK,"Tiempos Metalicos","Luchando por el Metal",0.027500,0.338000,0.979000,0.000102,0.100000,-4.677000,0.252000,0.237000,150933,0,1,148.994003,4
